A375_vitro_vehicle_rep1	A375_vitro_vehicle_rep2	A375_vitro_vehicle_rep3	A375_vitro_vem_6h_rep1	A375_vitro_vem_6h_rep2	A375_vitro_vem_6h_rep3	A375_vitro_vem_48h_rep1	A375_vitro_vem_48h_rep2	A375_vitro_vem_48h_rep3
LOC100506990	14.6941061779587	14.1000134968738	12.2319310100585	13.7570806329877	21.9546961948904	22.8365425181561	20.6761430267682	21.6853758749967	25.3982253019278
LOC100506994	76.6192679279273	80.2616152898969	56.4550662002698	108.091347830617	63.3308544083376	53.6658749176669	55.4120633117388	58.8603059464197	60.7348865915665
LOC100507003	0	1.08461642283644	0	0	0.844411392111168	1.14182712590781	0	0	0
LOC100507032	14.6941061779587	16.2692463425467	15.0546843200719	24.5662154160494	20.265873410668	17.1274068886171	55.4120633117388	57.8276689999913	61.8391572568677
LOC100507034	248.750226012586	259.22332505791	322.734795111542	257.453937560198	271.900468259796	311.718805372831	196.836881614833	211.690574017825	197.664449088917
LOC100507043	1.04957901271133	0	0	0	0	0	0	0	0
LOC100507050	3.148737038134	3.25384926850933	1.88183554000899	2.94794584992593	5.91087974477818	3.42548137772342	6.61636576856582	10.3263694642842	15.4597893142169
LOC100507053	3.148737038134	4.33846569134578	5.64550662002698	9.82648616641976	7.59970252900051	1.14182712590781	17.3679601424853	4.13054778571366	12.1469773183133
LOC100507055	3.148737038134	1.08461642283644	0	1.96529723328395	2.5332341763335	1.14182712590781	5.78932004749509	12.391643357141	3.31281199590363
LOC100507062	12.594948152536	6.50769853701867	11.291013240054	15.7223778662716	8.44411392111168	7.99278988135464	19.0220515846267	9.29373251785575	11.0427066530121
LOC100507066	2.09915802542267	2.16923284567289	0	0	0.844411392111168	0	0.827045721070728	0	0
LOC100507086	3.148737038134	8.67693138269155	3.76367108001799	7.86118893313581	5.91087974477818	3.42548137772342	8.27045721070728	5.16318473214208	11.0427066530121
LOC100507091	1.04957901271133	0	0	0	0	0	0	0	0
LOC100507096	0	0	0	0	0	0	0	0	0
LOC100507117	0	0	0	0	0	0	0.827045721070728	1.03263694642842	2.20854133060242
LOC100507127	97.610848182154	55.3154375646587	59.2778195102833	115.952536763753	81.0634936426721	270.61302884015	5.78932004749509	4.13054778571366	1.10427066530121
LOC100507140	0	0	0	0	0	0	0	0	0
LOC100507156	68.2226358262367	65.0769853701867	58.3369017402788	80.577186564642	48.9758607424477	52.5240477917591	90.1479835967093	41.3054778571366	77.2989465710847
LOC100507173	5.24789506355667	3.25384926850933	1.88183554000899	7.86118893313581	10.132936705334	4.56730850363122	9.09750293177801	9.29373251785575	1.10427066530121
LOC100507178	73.4705308897933	59.6539032560044	61.1596550502923	65.8374573150124	41.3761582134472	50.2403935399435	48.7956975431729	69.1866754107039	57.4220745956629
LOC100507194	0	0	0	0	0	0	0	0	0
LOC100507203	0	0	0	0	0	0	0	0	0
LOC100507205	0	0	0	0	0	0	0	0	0
LOC100507206	0	0	0	0	5.06646835266701	1.14182712590781	5.78932004749509	2.06527389285683	5.52135332650605
LOC100507217	570.970982914965	558.577457760769	636.06041252304	697.680517815803	661.174120023045	475.000084377647	611.186787871268	478.110906196357	488.087634063135
LOC100507218	174.230116110081	167.030929116812	111.028296860531	80.577186564642	70.0861455452269	54.8077020435747	76.088206338507	50.5992103749924	39.7537439508435
LOC100507240	2.09915802542267	1.08461642283644	0.940917770004496	1.96529723328395	1.68882278422234	0	2.48113716321218	5.16318473214208	3.31281199590363
LOC100507244	0	0	0	0.982648616641976	1.68882278422234	1.14182712590781	0	5.16318473214208	0
LOC100507246	1506.14588324076	1510.87067701117	1949.58161944932	1288.25233641763	1351.05822737787	1404.4473648666	983.357362353095	1203.0220425891	1273.22407709229
LOC100507250	3.148737038134	2.16923284567289	0	0	1.68882278422234	1.14182712590781	2.48113716321218	2.06527389285683	2.20854133060242
LOC100507254	0	0	0	0	0.844411392111168	0	1.65409144214146	0	1.10427066530121
LOC100507266	10.4957901271133	15.1846299197102	26.3456975601259	22.6009181827654	27.8655759396685	13.7019255108937	19.8490973056975	34.0770192321377	30.9195786284339
LOC100507299	2.09915802542267	3.25384926850933	2.82275331001349	7.86118893313581	6.75529113688934	10.2764441331703	8.27045721070728	8.26109557142733	17.6683306448194
LOC100507300	6.297474076268	2.16923284567289	4.70458885002248	3.9305944665679	7.59970252900051	4.56730850363122	2.48113716321218	2.06527389285683	1.10427066530121
LOC100507331	241.403172923607	370.938816610064	327.439383961565	283.985450209531	297.232810023131	294.591398484214	517.730621390276	524.579568785635	475.940656744821
LOC100507334	0	0	0	0	0	0	0	0	0
LOC100507341	0	0	0	0.982648616641976	0	0	0	0	0
LOC100507346	86.0654790423293	72.6693003300418	37.6367108001798	98.2648616641976	57.4199746635594	35.396640903142	48.7956975431729	17.5548280892831	25.3982253019278
LOC100507351	0	0	0	0	0	0	0	0	0
LOC100507362	0	0	0	0	0	0	0	0	0
LOC100507373	97.610848182154	109.546258706481	67.7460794403237	105.143401980691	108.08465819023	82.2115530653621	147.21413835059	104.29633158927	134.721021166748
LOC100507377	134.346113627051	129.069354317537	181.597129610868	72.7159976315062	96.2628987006731	90.2043429467167	57.0661547538802	44.4033886964219	64.0476985874702
LOC100507387	0	0	0	0	0	0	0	0	0
LOC100507389	0	0	0	0	0	0	0	0	0
LOC100507391	0	1.08461642283644	0	0.982648616641976	0.844411392111168	0	0	1.03263694642842	0
LOC100507392	1.04957901271133	0	5.64550662002698	0	0.844411392111168	2.28365425181561	0.827045721070728	1.03263694642842	0
LOC100507401	17.8428432160927	15.1846299197102	16.9365198600809	12.7744320163457	18.5770506264457	13.7019255108937	23.1572801899804	21.6853758749967	27.6067666325302
LOC100507404	2.09915802542267	3.25384926850933	1.88183554000899	0	3.37764556844467	4.56730850363122	5.78932004749509	3.09791083928525	2.20854133060242
LOC100507410	0	0	0	0	0	0	0	0	0
LOC100507412	0	0	0	0	0	0	0	0	0
LOC100507421	244.551909961741	292.84643416584	172.187951910823	215.200047044593	206.880791067236	93.6298243244401	257.211219252996	80.5456818214165	75.0904052404823
LOC100507423	59.826003724546	86.7693138269155	95.0326947704541	65.8374573150124	66.7084999767823	86.7788615689933	71.9529777331533	69.1866754107039	61.8391572568677
LOC100507424	638.144039728491	366.600350918718	466.69521392223	656.40927591684	524.379474501035	493.269318392172	97.5913950863459	83.6435926607017	126.991126509639
LOC100507433	12.594948152536	10.8461642283644	18.8183554000899	18.6703237161975	16.8882278422234	36.5384680290498	23.1572801899804	20.6527389285683	27.6067666325302
LOC100507443	0	0	0.940917770004496	0	0	0	0	0	0
LOC100507462	7.34705308897933	2.16923284567289	5.64550662002698	6.87854031649383	14.3549936658899	9.13461700726245	8.27045721070728	5.16318473214208	9.93843598771089
LOC100507463	198.370433402442	178.961709768013	223.93842926107	192.599128861827	184.926094872346	202.103401285682	283.67668232726	328.378548964236	320.238492937351
LOC100507466	3.148737038134	2.16923284567289	9.40917770004496	2.94794584992593	8.44411392111168	4.56730850363122	10.7515943739195	6.1958216785705	13.2512479836145
LOC100507470	0	0	0	0	0	0	0	0	0
LOC100507472	0	2.16923284567289	0.940917770004496	2.94794584992593	1.68882278422234	0	12.4056858160609	7.22845862499891	4.41708266120484
LOC100507489	0	0	0	0.982648616641976	0	0	2.48113716321218	0	1.10427066530121
LOC100507495	46.1814765592987	43.3846569134578	42.3412996502023	56.9936197652346	89.5076075637838	66.2259733026528	62.8554748013753	62.9908537321334	54.1092625997593
LOC100507501	36.7352654448967	53.1462047189858	54.5732306602608	35.3753501991111	65.0196771925599	50.2403935399435	68.6447948488704	88.8067773928438	85.0288412281931
LOC100507537	0	0	0	0	0	0	0	0	0
LOC100507547	86.0654790423293	107.377025860808	74.3325038303552	68.7854031649383	68.3973227610046	67.3678004285606	90.1479835967093	79.513044874988	58.5263452609641
LOC100507557	62.97474076268	74.8385331757147	63.9824083603057	76.6465920980741	82.7523164268945	55.9495291694825	47.1416061010315	99.133146857128	62.943427922169
LOC100507564	110.20579633469	55.3154375646587	102.56003693049	74.6812948647902	91.1964303480061	83.3533801912698	32.2547831217584	51.6318473214208	45.2750972773496
LOC100507567	116.503270410958	147.507833505756	143.019501040683	114.969888147111	159.593753109011	118.750021094412	162.100961329863	148.699720285692	131.408209170844
LOC100507577	244.551909961741	299.354132702859	252.165962361205	234.853019377432	292.166341670464	213.52167254476	396.981946113949	415.120052464223	311.404327614941
LOC100507582	0	0	0	0	0	1.14182712590781	2.48113716321218	1.03263694642842	2.20854133060242
LOC100507584	0	0	0	0	0	0	0	0	0
LOC100507588	38.8344234703193	48.80773902764	60.2187372802878	21.6182695661235	47.2870379582254	35.396640903142	33.0818288428291	41.3054778571366	45.2750972773496
LOC100507589	15.74368519067	15.1846299197102	15.0546843200719	20.6356209494815	28.7099873317797	19.4110611404327	43.0063774956778	30.9791083928525	28.7110372978315
LOC100507600	3.148737038134	2.16923284567289	0	0	0.844411392111168	0	0	1.03263694642842	0
LOC100507605	0	0	0	0	0	0	0	0	0
LOC100507629	0	0	0	0	0	0	0	0	0
LOC100507632	0	0	0	0	0	1.14182712590781	0	0	0
LOC100507634	10.4957901271133	15.1846299197102	29.1684508701394	25.5488640326914	34.6208670765579	36.5384680290498	23.9843259110511	18.5874650357115	23.1896839713254
LOC100507651	0	0	0.940917770004496	0	4.22205696055584	0	4.96227432642437	9.29373251785575	3.31281199590363
LOC100508120	2.09915802542267	6.50769853701867	7.52734216003597	9.82648616641976	11.8217594895564	6.85096275544684	28.9466002374755	21.6853758749967	15.4597893142169
LOC100509575	1.04957901271133	0	0	0	0	0	0	0	0
LOC100509894	9.446211114402	18.4384791882196	10.3500954700495	2.94794584992593	4.22205696055584	4.56730850363122	2.48113716321218	2.06527389285683	3.31281199590363
LOC100526771	0	0	0	0	0	0	0	0	0
LOC100527964	90.2637950931747	43.3846569134578	43.2822174202068	96.2995644309136	66.7084999767823	54.8077020435747	86.0127549913557	75.3824970892744	66.2562399180726
LOC100616530	1.04957901271133	0	0.940917770004496	0	0.844411392111168	0	3.30818288428291	2.06527389285683	1.10427066530121
LOC100616668	107.057059296556	97.61547805528	79.0370926803777	91.3863213477037	71.7749683294493	71.9351089321918	28.1195545164047	33.0443822857093	48.5879092732532
LOC100628307	0	0	0	1.96529723328395	0.844411392111168	1.14182712590781	0	0	0
LOC100630918	46.1814765592987	43.3846569134578	44.2231351902113	67.8027545482963	70.9305569373381	81.0697259394542	59.5472919170924	58.8603059464197	54.1092625997593
LOC100630923	0	0	0	0	0	0	0	0	0
LOC100631378	0	1.08461642283644	0	0	0.844411392111168	2.28365425181561	0	1.03263694642842	1.10427066530121
LOC100652730	1.04957901271133	0	1.88183554000899	1.96529723328395	0	0	0	0	0
LOC100652739	24.1403172923607	29.284643416584	26.3456975601259	27.5141612659753	29.5543987238909	21.6947153922483	24.8113716321218	23.7506497678536	36.4409319549399
LOC100652759	17.8428432160927	36.8769583764391	21.6411087101034	37.3406474323951	28.7099873317797	22.8365425181561	35.5629660060413	22.7180128214252	47.483638607952
LOC100652768	70.3217938516593	94.3616287867707	98.7963658504721	98.2648616641976	135.105822737787	122.175502472135	242.324396273723	281.909886374958	342.323906243375
LOC100652770	39.8840024830307	67.2462182158596	41.4003818801978	54.0456739153087	43.0649809976696	49.0985664140357	61.2013833592339	36.1422931249946	56.3178039303617
LOC100652791	0	1.08461642283644	0.940917770004496	0.982648616641976	2.5332341763335	2.28365425181561	0.827045721070728	0	1.10427066530121
LOC100652846	0	0	0	0	0	1.14182712590781	4.13522860535364	1.03263694642842	0
LOC100652909	0	0	0	0	0	0	0	0	0
LOC100652999	106.007480283845	145.338600660084	95.0326947704541	181.789994078766	125.817297424564	117.608193968504	221.648253246955	159.026089749976	225.271215721447
LOC100653515	2.09915802542267	2.16923284567289	2.82275331001349	0.982648616641976	2.5332341763335	3.42548137772342	2.48113716321218	3.09791083928525	6.62562399180726
LOC100859930	221.461171682091	224.515599527144	219.233840411048	333.11788104163	314.121037865354	287.740435728767	381.268077413606	391.36940269637	382.077650194219
LOC100861402	136.445271652473	123.646272203355	147.724089890706	111.039293680543	107.240246798118	108.473576961242	51.2768347063851	66.0887645714186	69.5690519139762
LOC113230	10.4957901271133	9.761547805528	9.40917770004496	14.7397292496296	8.44411392111168	15.9855797627093	9.92454865284873	16.5221911428547	12.1469773183133
LOC115110	2.09915802542267	0	0	1.96529723328395	0.844411392111168	1.14182712590781	4.96227432642437	7.22845862499891	3.31281199590363
LOC116437	0	2.16923284567289	0	0	1.68882278422234	1.14182712590781	0.827045721070728	0	3.31281199590363
LOC120824	1.04957901271133	1.08461642283644	0	0	0	0	0	0	0
LOC126536	0	0	0	0	0	0	0	0	0
LOC127841	0	0	0	0	0	0	0	0	0
LOC139201	8.39663210169067	8.67693138269155	7.52734216003597	16.7050264829136	7.59970252900051	11.4182712590781	12.4056858160609	7.22845862499891	14.3555186489157
LOC143188	13.6445271652473	2.16923284567289	9.40917770004496	11.7917833997037	5.06646835266701	10.2764441331703	4.13522860535364	9.29373251785575	7.72989465710847
LOC143666	15.74368519067	13.0153970740373	15.0546843200719	17.6876750995556	21.1102848027792	19.4110611404327	19.8490973056975	14.4569172499978	16.5640599795181
LOC144481	30.4377913686287	48.80773902764	32.9321219501574	34.3927015824692	41.3761582134472	18.2692340145249	16.5409144214146	29.9464714464241	22.0854133060242
LOC144486	8.39663210169067	11.9307806512009	5.64550662002698	14.7397292496296	13.5105822737787	15.9855797627093	10.7515943739195	11.3590064107126	7.72989465710847
LOC144571	156.387272893989	224.515599527144	215.47016933103	151.327886962864	293.010753062575	173.557723137987	103.380715133841	200.331567607113	98.2800892118077
LOC144742	0	1.08461642283644	0	0	0	0	1.65409144214146	0	0
LOC145216	0	0	0	0	0	0	0	0	1.10427066530121
LOC145474	0	0	0	0	0	0	0	0	0
LOC145663	0	0	0	0	0	0	0	0	0
LOC145783	99.7100062075767	107.377025860808	128.905734490616	87.4557268811358	78.5302594663386	115.324539716688	81.8775263860021	106.361605482127	79.5074879016871
LOC145820	0	0	0	0	0	0	0.827045721070728	0	0
LOC145837	6.297474076268	1.08461642283644	3.76367108001799	11.7917833997037	27.0211645475574	15.9855797627093	25.6384173531926	1.03263694642842	7.72989465710847
LOC145845	0	0	0	0	0.844411392111168	0	0	0	0
LOC146336	0	0	0	0	0	0	0	0	0
LOC146481	2.09915802542267	1.08461642283644	0.940917770004496	4.91324308320988	7.59970252900051	2.28365425181561	78.5693435017191	26.8485606071388	46.3793679426508
LOC146513	0	0	0	0	0	0	0	0	0
LOC146880	209.915802542267	149.677066351429	144.901336580692	209.304155344741	168.882278422234	142.728390738476	295.25532242225	229.245402107108	147.972269150362
LOC147093	0	0	0	0	0	0	0	0	0
LOC147646	0	0	0	0	0	0	0	0	1.10427066530121
LOC147670	0	2.16923284567289	0.940917770004496	1.96529723328395	2.5332341763335	2.28365425181561	4.13522860535364	2.06527389285683	2.20854133060242
LOC147727	347.410653207451	319.961844736751	402.712805561924	362.597339540889	471.181556798032	413.341419578626	399.463083277162	288.105708053528	270.546312998796
LOC147804	108.106638309267	96.5308616324435	114.791967940549	95.3169158142716	94.5740759164508	109.615404087149	76.088206338507	58.8603059464197	93.8630065506028
LOC148145	0	0	0	0	0	0	0	0	0
LOC148189	67.1730568135253	78.092382444224	68.6869972103282	74.6812948647902	68.3973227610046	95.9134785762557	84.3586635492142	57.8276689999913	76.1946759057835
LOC148413	601.408774283594	634.50060735932	702.865574193359	730.107922164988	831.7452212295	769.591482861861	924.637116157074	877.741404464154	809.430397665787
LOC148696	1.04957901271133	0	0.940917770004496	0	0.844411392111168	0	0	0	0
LOC148709	14.6941061779587	7.59231495985511	17.8774376300854	29.4794584992593	27.8655759396685	19.4110611404327	7.44341148963655	9.29373251785575	6.62562399180726
LOC148824	0	3.25384926850933	0	5.89589169985185	9.28852531322285	9.13461700726245	7.44341148963655	9.29373251785575	9.93843598771089
LOC149086	0	0	0	0	0	0	0	0	0
LOC149134	5.24789506355667	1.08461642283644	2.82275331001349	8.84383754977778	7.59970252900051	4.56730850363122	21.5031887478389	12.391643357141	12.1469773183133
LOC149373	0	0	0	0	0	0	0	0	0
LOC149773	2.09915802542267	1.08461642283644	0	1.96529723328395	3.37764556844467	0	2.48113716321218	1.03263694642842	1.10427066530121
LOC149837	0	1.08461642283644	0	0	0	0	0.827045721070728	0	0
LOC149950	0	0	0	0	0	0	0	0	0
LOC150185	0	0	0	0	0	0	0	0	0
LOC150197	3.148737038134	0	1.88183554000899	1.96529723328395	5.91087974477818	5.70913562953903	7.44341148963655	5.16318473214208	6.62562399180726
LOC150381	68.2226358262367	42.3000404906213	69.6279149803327	43.2365391322469	46.4426265661142	57.0913562953903	33.9088745638998	25.8159236607104	33.1281199590363
LOC150527	0	0	0	0	0	0	0	0	0
LOC150568	0	0	0	0	0	0	0	0	0
LOC150622	0	0	0.940917770004496	0	0	0	0	0	0
LOC150776	209.915802542267	100.869327323789	122.319310100585	213.234749811309	132.572588561453	129.026465227582	171.198464261641	82.6109557142733	89.445923889398
LOC150935	0	0	0	0	0	0	0	0	0
LOC151009	1.04957901271133	0	0	0	0	0	0.827045721070728	0	0
LOC151171	0	0	0	0	0	0	0	0	0
LOC151174	0	0	0	0	0	0	0	0	0
LOC151300	0	0	0	0	0	0	0	0	0
LOC151475	0	0	0	0	0	0	0.827045721070728	0	0
