"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0006006","glucose metabolic process","38/992","204/17913",3.53312568928273e-11,3.4153548329733e-10,1.27130540152963e-10,"AKT1/AKT2/ATF3/ATF4/BAD/CREM/ENO1/EP300/FAM3C/G6PD/GAPDH/GPI/GSK3A/GSK3B/HK2/IGF1/IGFBP3/IGFBP4/IRS1/MAPK14/MDH2/MTOR/PDK1/PDK3/PIK3CA/PMAIP1/POMC/PPARA/PPARD/PRKAA1/RANBP2/SESN2/SIRT1/SRC/TNF/TP53/TPI1/USF1",38
"BP","GO:0010466","negative regulation of peptidase activity","40/992","223/17913",3.64815036066504e-11,3.52067755272167e-10,1.31050992025992e-10,"AKT1/APP/ARL6IP1/ARRB1/BIRC5/BIRC6/BST2/CD44/CDKN2D/CFLAR/CSNK2A1/DDX3X/DHCR24/DNAJB6/GAPDH/HGF/LEF1/MAGEA3/MDM2/MICAL1/MIRLET7B/NGFR/PAK2/PARK7/PEBP1/PLAUR/PTGS2/PTTG1/RAF1/SERPINB1/SFRP2/SPINT2/SRC/THBS1/TIMP1/TIMP2/TIMP3/VEGFA/VTN/XIAP",40
"BP","GO:0010811","positive regulation of cell-substrate adhesion","27/992","110/17913",3.69509163047175e-11,3.5600550592585e-10,1.32516750027934e-10,"ABL1/ARL2/CALR/CDC42/CDK6/CRK/CCN1/FLNA/FN1/GSK3B/ILK/ITGA5/JAK2/NEDD9/NID1/NRP1/PRKCE/RAC1/ROCK1/RREB1/SDC4/SFRP1/SMAD3/TSC1/UTRN/VEGFA/VTN",27
"BP","GO:0034340","response to type I interferon","25/992","95/17913",3.82619547311568e-11,3.68025435225057e-10,1.36990956015715e-10,"ADAR/BST2/EGR1/FADD/HLA-A/HLA-B/HLA-C/HLA-E/IFNAR1/IFNAR2/IRF3/IRF4/IRF9/ISG15/JAK1/MAVS/MIR21/MYD88/PTPN11/SETD2/STAT1/STAT2/TBK1/TREX1/XAF1",25
"BP","GO:0042119","neutrophil activation","66/992","499/17913",3.83822276882347e-11,3.68571060582386e-10,1.37194055400086e-10,"ADAM10/ANXA2/APAF1/APRT/ASAH1/B2M/BST2/CAB39/CAPN1/CAT/CD44/CD47/CD59/CD68/CTSB/CXCL1/DDX3X/DIAPH1/EEF1A1/EEF2/GLB1/GPI/GSTP1/HMGB1/HSP90AA1/HSPA1A/HSPA1B/HSPA8/IGF2R/IMPDH2/ITGAV/MAPK1/MAPK14/MIF/MIR155/NEU1/NFKB1/NME2/NPC2/NRAS/PLAUR/PLD1/PRKCD/PSMD2/PSMD7/PYCARD/RAB27A/RAB5B/RAB7A/RAC1/RAP1A/RAP1B/RAP2B/RHOA/ROCK1/SDCBP/SERPINB1/TIMP2/TMEM173/TNFRSF1B/TRAPPC1/UBR4/VCL/VCP/XRCC5/XRCC6",66
"BP","GO:0060560","developmental growth involved in morphogenesis","39/992","214/17913",3.89799148708963e-11,3.73691745869749e-10,1.3910013988727e-10,"ABL1/ALCAM/APOE/APP/AURKA/CTNNB1/CTTN/DDR1/ESR1/FN1/GSK3B/HDAC6/HSP90AA1/ILK/ITGB1/L1CAM/LRP1/MAP3K13/MED1/NOTCH1/NRP1/PAK1/SFRP1/SFRP2/SPP1/SPRY2/SRF/STK11/TBX2/TGFB1/TGFBR2/TIAM1/TNC/TNFRSF12A/TRIM28/VCL/VEGFA/YAP1/ZEB2",39
"BP","GO:0002283","neutrophil activation involved in immune response","65/992","488/17913",3.99576434760076e-11,3.82432891354528e-10,1.42353876618537e-10,"ADAM10/ANXA2/APAF1/APRT/ASAH1/B2M/BST2/CAB39/CAPN1/CAT/CD44/CD47/CD59/CD68/CTSB/CXCL1/DDX3X/DIAPH1/EEF1A1/EEF2/GLB1/GPI/GSTP1/HMGB1/HSP90AA1/HSPA1A/HSPA1B/HSPA8/IGF2R/IMPDH2/ITGAV/MAPK1/MAPK14/MIF/NEU1/NFKB1/NME2/NPC2/NRAS/PLAUR/PLD1/PRKCD/PSMD2/PSMD7/PYCARD/RAB27A/RAB5B/RAB7A/RAC1/RAP1A/RAP1B/RAP2B/RHOA/ROCK1/SDCBP/SERPINB1/TIMP2/TMEM173/TNFRSF1B/TRAPPC1/UBR4/VCL/VCP/XRCC5/XRCC6",65
"BP","GO:0071364","cellular response to epidermal growth factor stimulus","17/992","43/17913",4.06602722964453e-11,3.87877597564774e-10,1.44380572160681e-10,"AKT1/BAG4/BECN1/CFLAR/DAB2IP/EEF1A1/EGFR/ERBB2/ERRFI1/GSTP1/ID1/MED1/NCL/PDPK1/PTPN11/SNAI2/STAT5B",17
"BP","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","17/992","43/17913",4.06602722964453e-11,3.87877597564774e-10,1.44380572160681e-10,"AKT1/BCL2/BCL2L1/FGFR1/FYN/HSPA1A/HSPA1B/HTRA2/IL1A/IL1B/MCL1/NF1/PPP2R1A/SGK3/SNAI2/STRADB/TNF",17
"BP","GO:0031058","positive regulation of histone modification","24/992","88/17913",4.13655071189036e-11,3.93957210656225e-10,1.46643600554613e-10,"ARRB1/ATM/BCL6/BRCA1/CCNB1/CDK9/CTBP1/CTNNB1/DNMT1/IL1B/ING2/KMT2A/LIF/MAPK3/MYB/PHF19/PRKD1/SIRT1/SMAD4/SMARCB1/SNAI2/TGFB1/TP53/VEGFA",24
"BP","GO:0046902","regulation of mitochondrial membrane permeability","22/992","74/17913",4.15557881132954e-11,3.95120608290349e-10,1.47076654737479e-10,"ATF2/BAD/BAK1/BAX/BCL2/BCL2L1/BCL2L11/BID/BNIP3/CASP8/E2F1/GSK3A/GSK3B/GZMB/HK2/HSPA1A/MAPK8/MIR29A/PMAIP1/SLC9A1/STAT3/TP53",22
"BP","GO:0007045","cell-substrate adherens junction assembly","23/992","81/17913",4.26849263286936e-11,4.04530347559515e-10,1.5057926367415e-10,"ABL1/BCL2/CTTN/LRP1/MMP14/NRP1/PDPK1/PEAK1/PTEN/PTK2/PTPRK/RAC1/RHOA/ROCK1/ROCK2/SDC4/SFRP1/SLC9A1/SMAD3/SRC/THBS1/TSC1/VEGFA",23
"BP","GO:0048041","focal adhesion assembly","23/992","81/17913",4.26849263286936e-11,4.04530347559515e-10,1.5057926367415e-10,"ABL1/BCL2/CTTN/LRP1/MMP14/NRP1/PDPK1/PEAK1/PTEN/PTK2/PTPRK/RAC1/RHOA/ROCK1/ROCK2/SDC4/SFRP1/SLC9A1/SMAD3/SRC/THBS1/TSC1/VEGFA",23
"BP","GO:0030324","lung development","34/992","169/17913",4.3117687599315e-11,4.07300632045646e-10,1.51610453053652e-10,"ADA/AIMP2/CREB1/CCN2/CTNNB1/EGFR/EIF4E/EIF4EBP1/EP300/EPAS1/ERRFI1/FBXW7/FGFR1/HES1/ID1/KRAS/LIF/MAP2K1/MAPK1/MAPK3/MMP14/PDGFRA/PTK7/SMAD2/SPARC/SPRY2/SRF/SRSF6/TGFB3/TGFBR2/TNC/TNF/VEGFA/YAP1",34
"BP","GO:0046328","regulation of JNK cascade","34/992","169/17913",4.3117687599315e-11,4.07300632045646e-10,1.51610453053652e-10,"AKT1/APP/AXIN1/BIRC7/CCN2/CYLD/DAB2IP/DAXX/DKK1/EGFR/GADD45A/GSTP1/HDAC3/HMGB1/HRAS/IGF1R/IL1B/MAP2K7/MAP3K10/MAP3K13/MAP3K7/MEN1/PAK1/PHLPP1/PKN1/PYCARD/RPS3/SDCBP/SFRP1/SFRP2/TIAM1/TNF/TRAF2/ZEB2",34
"BP","GO:0003170","heart valve development","20/992","61/17913",4.34836589328989e-11,4.10089791562298e-10,1.52648668329269e-10,"ACVR1/CCN1/JAG1/MDM2/MDM4/MTOR/NOTCH1/RB1/ROBO1/ROCK1/ROCK2/SMAD4/SNAI1/SNAI2/SOX4/TGFB1/TGFBR2/TNFRSF1A/TNFRSF1B/TWIST1",20
"BP","GO:0050900","leukocyte migration","63/992","467/17913",4.68764359101818e-11,4.41369039414049e-10,1.6429181485267e-10,"ADA/ADAM10/ADAM17/AIMP1/AKT1/ANXA1/APP/BSG/CALR/CAV1/CD200/CD44/CD47/CD81/CRK/EDNRB/F2/FADD/FN1/FYN/HMGB1/HMOX1/ICAM1/IL10/IL6/IL6R/ITGA5/ITGAV/ITGB1/ITGB3/KIT/KITLG/L1CAM/MAPK14/MAPK3/MIA3/MIF/MMP1/MMP14/MSN/OXSR1/PIK3CA/PTPN11/PYCARD/RAC1/RHOA/RIPK3/ROCK1/SDC1/SDC4/SHC1/SLC7A5/SOS1/SRC/STAT5B/TGFB1/THBS1/TNF/TNFRSF10B/VEGFA/WDR1/WNK1/YES1",63
"BP","GO:0045471","response to ethanol","29/992","127/17913",4.69830197915721e-11,4.41655615544762e-10,1.64398487746335e-10,"BAD/BAK1/CASP8/CAT/CCND1/CDK1/DNMT3A/EEF2/EIF4EBP1/FYN/G6PD/GSTP1/HDAC2/ICAM1/MGMT/NQO1/OGG1/PHB/PRKAA1/PRKCE/PTEN/RARA/RHOA/SDF4/SETDB1/SPARC/STAT3/TNC/TYMS",29
"BP","GO:0034976","response to endoplasmic reticulum stress","43/992","254/17913",4.77290374848472e-11,4.47942422996948e-10,1.66738640574726e-10,"AIFM1/AMFR/APAF1/ATF3/ATF4/ATF6/BAK1/BAX/BCAP31/BCL2/BCL2L1/BCL2L11/CALR/CAV1/CCND1/CEBPB/CLU/DAB2IP/EDEM1/EEF2/EP300/GSK3A/GSK3B/HDGF/HSP90B1/HSPA1A/HSPA5/JUN/MAGEA3/MBTPS1/PARK7/PMAIP1/SESN2/SHC1/SIRT1/THBS1/TNFRSF10B/TP53/TRAF2/TRIM13/USP13/VCP/XBP1",43
"BP","GO:0000280","nuclear division","53/992","357/17913",4.81583436793614e-11,4.51241346268653e-10,1.67966606387842e-10,"AAAS/APC/ATM/ATRX/AURKA/AURKB/BECN1/BUB1B/CALR/CCNB1/CDC25C/CDCA5/CDKN1B/CDKN1C/CHEK1/CHEK2/CUL3/DRG1/EGF/FANCA/FANCD2/FLNA/HSF1/HSPA1A/HSPA1B/IGF1/IL1A/IL1B/INCENP/ING2/KIF22/KIF23/KIF2C/LIF/MAD1L1/MAU2/MKI67/MLH1/NCAPG/PHIP/PKMYT1/PLK1/PPP2R1A/PRKAR1A/PRMT5/RB1/RHOA/SIRT2/SMC1A/STAG2/TERF1/TGFA/TGFB1",53
"BP","GO:0003205","cardiac chamber development","34/992","170/17913",5.10924404441382e-11,4.77961539638712e-10,1.77912725553357e-10,"ACVR1/CCN1/EGLN1/ENG/FRS2/GSK3A/HES1/HIF1A/JAG1/MAML1/MDM2/MDM4/MED1/NOTCH1/NRG1/NRP1/PLXND1/PTK7/RARA/ROBO1/RXRA/SFRP2/SMAD4/SMAD7/SOS1/SOX4/SRF/TBX2/TBX3/TGFB1/TGFBR1/TGFBR2/TP53/TPM1",34
"BP","GO:0038061","NIK/NF-kappaB signaling","35/992","179/17913",5.16937842238281e-11,4.82808290657331e-10,1.79716842856295e-10,"ACTN4/AKT1/APP/BCL3/BIRC3/BTRC/CALR/CUL1/CYLD/DICER1/EGFR/EP300/IL1B/ILK/MAP3K14/MAP3K7/MIR146A/MIR149/MIR182/MIR21/NFKBIA/PSMB6/PSMB9/PSMD2/PSMD7/PSMD9/RELA/RHOA/RIPK3/RPS3/TERF2IP/TMSB4X/TNF/TNFRSF10B/TRAF2",35
"BP","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","47/992","295/17913",5.28112628454123e-11,4.92452290198379e-10,1.83306651033916e-10,"ADA/ADAM17/ANXA1/B2M/BCL10/BCL3/BCL6/CD46/CD81/CLU/ERCC1/EXO1/FADD/HLA-E/HMGB1/HPRT1/HRAS/HSPD1/ICAM1/IL10/IL1B/IL6/IRF4/JAG1/LEF1/MAP3K7/MICA/MIR21/MLH1/MSH2/MSH6/MTOR/P2RX7/PKN1/PRKCD/PVR/RAB27A/RIPK3/SMAD7/STAT3/STAT6/TFRC/TGFB1/TNF/TNFRSF1B/TRAF2/TREX1",47
"BP","GO:0002793","positive regulation of peptide secretion","45/992","275/17913",5.47967985153478e-11,5.1014675985396e-10,1.89893104257799e-10,"ABL1/ADAM9/AIMP1/AKAP12/ARF6/ARRB1/BAD/DNM1L/EGFR/F2R/GAPDH/GPI/HIF1A/HLA-E/HMGB1/IGF1/IL10/IL1A/IL1B/IL6/IRF3/JAK2/KIF5B/LRP1/MAPK14/MAPK3/MAVS/MIF/MIR155/MIR182/P2RX7/PPARD/PRKCE/PSMD9/PYCARD/RAC1/SOX4/SRC/TCF7L2/TGFB1/TGFB3/TNF/TWIST1/WLS/XBP1",45
"BP","GO:0050817","coagulation","51/992","337/17913",5.52166123553979e-11,5.13231332790558e-10,1.91041281951621e-10,"ACTB/APOE/ARRB1/CAV1/CD59/CDC42/EHD1/F2/F2R/FLNA/FYN/GNA13/GNAQ/GNAS/GNG2/HDAC1/HDAC2/HNF4A/HPS4/HSPB1/IL6/ILK/ITGB3/JAK2/MAFF/MAPK1/MAPK3/MICAL1/P2RX7/PDGFRA/PDPK1/PIK3CA/PLAT/PLAUR/PRKAR1A/PRKCA/PRKCD/PRKCE/PTPN11/RAB27A/RAB5A/RAC1/RAF1/RAP2B/SRC/SRF/THBS1/TYRO3/USF1/VCL/VTN",51
"BP","GO:0051302","regulation of cell division","33/992","162/17913",5.87183648212307e-11,5.44069429443059e-10,2.02520217747316e-10,"AURKB/BCL2L1/BECN1/BIRC6/BLM/CALM1/CALM2/CALM3/CAT/CDC42/CUL3/FGF2/GIT1/IL1A/IL1B/INCENP/KIF20A/KIF23/MYC/NCOA3/PLK1/PRKCE/RHOA/SETD2/SFRP2/SIRT2/TAL1/TGFA/TGFB1/TGFB3/TXNIP/VEGFA/YBX1",33
"BP","GO:1905477","positive regulation of protein localization to membrane","28/992","120/17913",5.87219763502336e-11,5.44069429443059e-10,2.02520217747316e-10,"AKT1/AKT2/ARF6/BAD/BCL2/BID/CASP8/CD81/E2F1/EGFR/EPHA2/ERBB2/FYN/GZMB/HRAS/ITGB1/KIF5B/LRP1/MAPK8/PAK1/PDPK1/PMAIP1/PRKCE/PRKCI/PRNP/TGFB1/TNF/TP53",28
"BP","GO:0014074","response to purine-containing compound","31/992","145/17913",6.14449235464997e-11,5.68390042375915e-10,2.11573135555898e-10,"AHR/AKAP9/APEX1/APP/BSG/CARM1/DHODH/FOS/FOSB/FOSL1/GSTM2/HDAC2/HSP90B1/HSPA5/IL1B/NME1/P2RX7/PNPT1/PPARG/PRKAA1/PTEN/PTGS2/RAP1A/RAP1B/RELA/SDC1/SPARC/STAT1/TAF1/TYR/WT1",31
"BP","GO:0003206","cardiac chamber morphogenesis","29/992","129/17913",7.04313697353051e-11,6.5048080328785e-10,2.42129968701158e-10,"ACVR1/CCN1/EGLN1/ENG/GSK3A/HES1/HIF1A/JAG1/MDM2/MED1/NOTCH1/NRG1/NRP1/RARA/ROBO1/RXRA/SFRP2/SMAD4/SMAD7/SOS1/SOX4/SRF/TBX2/TBX3/TGFB1/TGFBR1/TGFBR2/TP53/TPM1",29
"BP","GO:0002040","sprouting angiogenesis","35/992","181/17913",7.1489527021443e-11,6.5711451144908e-10,2.44599249180048e-10,"ABL1/AKT1/AKT3/ANXA1/EPHA2/FBXW7/FGF2/HMOX1/IL10/ITGA5/ITGB1/JAK1/MIA3/MIR146A/MIR155/MIR206/MIR221/MIR222/MIR31/MIR34A/MIRLET7B/NGFR/NOTCH1/NR4A1/NRP1/PDPK1/PTGS2/RHOA/ROBO1/S100A1/SEMA6A/SRF/STARD13/THBS1/VEGFA",35
"BP","GO:1905330","regulation of morphogenesis of an epithelium","35/992","181/17913",7.1489527021443e-11,6.5711451144908e-10,2.44599249180048e-10,"ABL1/AP2A1/CDC42/CTHRC1/CTNNB1/DKK1/ESR1/ETV5/FGFR1/HGF/HOXB7/LIF/MIR21/MIR221/MTOR/PSMB6/PSMB9/PSMD2/PSMD7/PSMD9/PTEN/PTK7/RAC1/RHOA/RREB1/RXRA/SFRP1/SFRP2/SNAI2/STAT1/TBX2/TGFB1/TIAM1/TNF/VEGFA",35
"BP","GO:1905475","regulation of protein localization to membrane","35/992","181/17913",7.1489527021443e-11,6.5711451144908e-10,2.44599249180048e-10,"ACTB/ADAM10/AKT1/AKT2/ARF6/BAD/BCL2/BCL2L1/BID/CASP8/CD81/CDH2/E2F1/EGFR/EPHA2/ERBB2/FYN/GZMB/HRAS/ITGB1/KIF5B/LRP1/LYPLA1/MAPK8/MMP14/PAK1/PDPK1/PMAIP1/PRKCE/PRKCI/PRNP/RAP1A/TGFB1/TNF/TP53",35
"BP","GO:0002718","regulation of cytokine production involved in immune response","23/992","83/17913",7.37933246571665e-11,6.77217219955009e-10,2.52082126701946e-10,"ATG5/B2M/BCL10/BCL6/BST2/CD81/HLA-E/HMOX1/IL10/IL1B/IL6/MAP3K7/MAPK14/MAPK3/MAVS/MIF/MIR155/SMAD7/TGFB1/TGFB3/TNF/TNFRSF1B/TRAF2",23
"BP","GO:0014741","negative regulation of muscle hypertrophy","16/992","39/17913",7.84512353470049e-11,7.17692689294367e-10,2.67148403946052e-10,"ATP2B4/ERRFI1/G6PD/GSK3A/MIR199A2/MIR21/MIR214/NOTCH1/PAK1/PPARA/SMAD3/SMAD4/TNFRSF1A/TNFRSF1B/TRIM63/YY1",16
"BP","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","16/992","39/17913",7.84512353470049e-11,7.17692689294367e-10,2.67148403946052e-10,"BCL2/BCL2L1/BID/CD44/CDKN2D/CLU/HNRNPK/ING2/MIF/RPS3/SFRP2/SIRT1/SKIL/SNAI1/SNAI2/TPT1",16
"BP","GO:0007254","JNK cascade","37/992","200/17913",7.87544001701068e-11,7.19331529112786e-10,2.67758433069024e-10,"AKT1/APP/AXIN1/BIRC7/CCN2/CYLD/DAB2IP/DAXX/DKK1/EGFR/GADD45A/GSTP1/HDAC3/HMGB1/HRAS/IGF1R/IL1B/MAP2K4/MAP2K7/MAP3K10/MAP3K13/MAP3K7/MAPK8/MAPK9/MEN1/PAK1/PHLPP1/PKN1/PYCARD/RPS3/SDCBP/SFRP1/SFRP2/TIAM1/TNF/TRAF2/ZEB2",37
"BP","GO:1901343","negative regulation of vasculature development","36/992","191/17913",8.1969234161451e-11,7.47518173170465e-10,2.78250412554015e-10,"ATF2/COL4A2/CTNNB1/DAB2IP/DNMT1/EPHA2/NIBAN2/FASLG/KRIT1/MIR137/MIR146A/MIR155/MIR200B/MIR206/MIR21/MIR214/MIR221/MIR222/MIR29A/MIR34A/NF1/NFATC2/NGFR/NOTCH1/PPARG/RHOA/ROCK1/ROCK2/SEMA6A/SPARC/SPRY2/STARD13/STAT1/THBS1/THBS2/WT1",36
"BP","GO:0030323","respiratory tube development","34/992","173/17913",8.42730538510514e-11,7.67321369444424e-10,2.85621801947462e-10,"ADA/AIMP2/CREB1/CCN2/CTNNB1/EGFR/EIF4E/EIF4EBP1/EP300/EPAS1/ERRFI1/FBXW7/FGFR1/HES1/ID1/KRAS/LIF/MAP2K1/MAPK1/MAPK3/MMP14/PDGFRA/PTK7/SMAD2/SPARC/SPRY2/SRF/SRSF6/TGFB3/TGFBR2/TNC/TNF/VEGFA/YAP1",34
"BP","GO:0043297","apical junction assembly","20/992","63/17913",8.45987292583504e-11,7.69079356894095e-10,2.86276181667838e-10,"ACTN4/APC/ARL2/EPHA2/IKBKB/MIR155/MTDH/PDCD6IP/PRKCI/RHOA/ROCK1/ROCK2/RUNX1/SNAI1/SNAI2/SRF/TJP1/TNF/VCL/WDR1",20
"BP","GO:2001038","regulation of cellular response to drug","15/992","34/17913",8.75531114083022e-11,7.94691778040928e-10,2.95809952225398e-10,"FOXO3/HDAC6/HGF/HMGA2/IL10/KMT2A/MET/MIR155/MIR21/MIR34A/MIRLET7B/NCOA1/PARK7/PAWR/TXN",15
"BP","GO:0019318","hexose metabolic process","41/992","239/17913",8.82767826326045e-11,8.00008342607979e-10,2.97788949308342e-10,"AKT1/AKT2/ATF3/ATF4/BAD/CREM/ENO1/EP300/FAM3C/FUT8/G6PD/GAPDH/GLB1/GPI/GSK3A/GSK3B/HK2/IGF1/IGFBP3/IGFBP4/IRS1/MAPK14/MDH2/MTOR/PDK1/PDK3/PFKFB3/PIK3CA/PMAIP1/POMC/PPARA/PPARD/PRKAA1/RANBP2/SESN2/SIRT1/SRC/TNF/TP53/TPI1/USF1",41
"BP","GO:1903409","reactive oxygen species biosynthetic process","28/992","122/17913",8.91293482962427e-11,8.05452126809968e-10,2.99815301649228e-10,"AKT1/ATP2B4/CAV1/CD47/CFLAR/CLU/FOXO3/FYN/HSP90AA1/ICAM1/IL10/IL1B/JAK2/KHSRP/MIR155/MIR199A2/MIR21/MTOR/NQO1/PARK7/PTGS2/RAB27A/RAC1/RHOA/ROCK2/SMAD3/STAT3/TNF",28
"BP","GO:0014909","smooth muscle cell migration","24/992","91/17913",8.94329602871758e-11,8.05452126809968e-10,2.99815301649228e-10,"AAMP/APEX1/BCL2/CRK/DDR1/GSTP1/IGF1/IGFBP3/ILK/ITGB3/LRP1/MDM2/MIR137/MIR182/MIR21/MIR214/MIR221/MIR34A/NRP1/PAK1/PPARD/SRC/TPM1/VTN",24
"BP","GO:0060337","type I interferon signaling pathway","24/992","91/17913",8.94329602871758e-11,8.05452126809968e-10,2.99815301649228e-10,"ADAR/BST2/EGR1/FADD/HLA-A/HLA-B/HLA-C/HLA-E/IFNAR1/IFNAR2/IRF3/IRF4/IRF9/ISG15/JAK1/MAVS/MIR21/MYD88/PTPN11/STAT1/STAT2/TBK1/TREX1/XAF1",24
"BP","GO:0071357","cellular response to type I interferon","24/992","91/17913",8.94329602871758e-11,8.05452126809968e-10,2.99815301649228e-10,"ADAR/BST2/EGR1/FADD/HLA-A/HLA-B/HLA-C/HLA-E/IFNAR1/IFNAR2/IRF3/IRF4/IRF9/ISG15/JAK1/MAVS/MIR21/MYD88/PTPN11/STAT1/STAT2/TBK1/TREX1/XAF1",24
"BP","GO:0072594","establishment of protein localization to organelle","61/992","452/17913",9.44839447009428e-11,8.49623068628632e-10,3.16257153132001e-10,"AKT1/AMACR/BAD/BAG4/BAP1/BAX/BCL2/BCL2L11/BID/CALM3/CASP8/CAT/CDH1/CDKN1A/CLU/CROT/E2F1/FBXW7/FLNA/GSK3A/GSTK1/GZMB/HAX1/HDAC3/HK2/HPS4/HSP90AA1/HSPA4/HSPA5/HSPA8/HTRA2/MAPK1/MAPK14/MAPK8/MAVS/MBTPS1/MED1/NF1/NFKBIA/PMAIP1/POT1/PRKAA1/PRKCD/PTGS2/RAB7A/RANBP2/RPL13A/RPL23A/RPL8/RPS27/RPS3/RPS6/RPSA/SMAD3/STAT3/TERF1/TGFB1/TP53/TRIM28/TSC2/TXNIP",61
"BP","GO:2000756","regulation of peptidyl-lysine acetylation","19/992","57/17913",9.60913041834428e-11,8.62739263566514e-10,3.21139424605249e-10,"ARRB1/ATG5/BRCA1/CHEK1/CTBP1/HDAC2/IL1B/KMT2A/LIF/MAPK3/PRKAA1/SET/SIRT1/SMAD4/SMARCB1/SNAI2/SOX4/TGFB1/TWIST1",19
"BP","GO:0060420","regulation of heart growth","23/992","84/17913",9.63598151544497e-11,8.63812871554573e-10,3.21539056181203e-10,"CCNB1/CDK1/FGF2/FGFR1/G6PD/GSK3A/IGF1/MAPK1/MAPK14/MIR199A2/MIR200B/MIR222/MTOR/NOTCH1/PAK1/PPARA/PTEN/TBX2/TGFBR1/TGFBR2/WT1/YAP1/YY1",23
"BP","GO:0070555","response to interleukin-1","35/992","183/17913",9.83469876855245e-11,8.80266247802534e-10,3.27663534345372e-10,"AKAP12/APP/BTRC/CD47/CEBPB/CUL1/DAB2IP/EGR1/ETS1/HIF1A/ICAM1/IKBKB/IL1A/IL1B/IL6/MAP3K7/MAPK3/MIR146A/MIR155/MYD88/NFKB1/NFKBIA/PRKCA/PRKCI/PSMB6/PSMB9/PSMD2/PSMD7/PSMD9/PYCARD/RELA/SFRP1/SRC/TRIM63/YY1",35
"BP","GO:0032102","negative regulation of response to external stimulus","51/992","343/17913",1.06067003681977e-10,9.47902344153261e-10,3.52839874384454e-10,"ADA/APOE/CD200/CDKN1A/CDKN1B/CERS2/CRK/ETS1/F2/FGF2/GSTP1/HGF/HTRA1/IGF1/IL10/KANK2/LDLR/MIF/MIR149/MIR155/MIR205/MIR221/MIR222/MIR31/MIR34A/NFKB1/NOTCH1/NRP1/NT5E/PBK/PDGFRA/PLAT/PLAUR/PPARA/PPARG/PRKCD/PTEN/PYCARD/RB1/RNF125/ROBO1/SIRT2/SMAD3/SNAI2/SPP1/THBS1/TNFRSF1A/TNFRSF1B/TYRO3/USF1/VTN",51
"BP","GO:0035966","response to topologically incorrect protein","34/992","175/17913",1.16819361459104e-10,1.04238814840431e-09,3.88010543081169e-10,"AMFR/ATF3/ATF4/ATF6/BAK1/BAX/BCL2L11/CALR/CCND1/CLU/CUL3/DAB2IP/DAXX/EDEM1/EP300/GSK3A/HDAC6/HDGF/HSF1/HSP90AA1/HSP90B1/HSPA1A/HSPA4/HSPA5/HSPA8/HSPB1/HSPB8/HSPD1/HSPH1/MBTPS1/SHC1/THBS1/VCP/XBP1",34
"BP","GO:0045444","fat cell differentiation","39/992","222/17913",1.22525707087789e-10,1.09162688342424e-09,4.06338790908005e-10,"AKT1/AKT2/ATF2/BNIP3/CARM1/CCND1/CEBPB/CREB1/CTBP1/E2F1/EP300/FTO/HDAC6/HES1/HMGA2/ID4/IL6/JAG1/MAPK14/MED1/MIR21/MTOR/NR4A1/PPARD/PPARG/PTGS2/SDF4/SFRP1/SFRP2/SIRT1/SIRT2/SMAD3/SNAI2/STK4/TCF7L2/TGFB1/TNF/TRIO/XBP1",39
"BP","GO:1902893","regulation of pri-miRNA transcription by RNA polymerase II","16/992","40/17913",1.24063787170699e-10,1.10363491654916e-09,4.10808568755413e-10,"FOS/HIF1A/IL10/JUN/NGFR/PPARA/PPARD/RELA/SMAD3/SMARCA4/SRF/STAT3/TGFB1/TP53/WT1/YY1",16
"BP","GO:0070542","response to fatty acid","23/992","85/17913",1.2527208612099e-10,1.11267702833345e-09,4.14174334866045e-10,"AKT1/BAD/CAT/CCNB1/CDK4/CREB1/CCN2/E2F1/GNG2/IRS1/LDLR/NME1/NME2/PDK3/PPARG/PRKAA1/PRKCE/PTGS2/SFRP1/SRC/TNC/XRCC5/YY1",23
"BP","GO:0010657","muscle cell apoptotic process","25/992","100/17913",1.27909415235046e-10,1.13436484459216e-09,4.22247240700274e-10,"APAF1/ARRB1/ATF4/BNIP3/CDKN2A/CFLAR/DNMT1/E2F3/HMOX1/HSF1/IGF1/ILK/JAK2/MAP2K4/MIR199A2/MIR21/MIR34A/PDPK1/PPARG/PTEN/SFRP2/SIRT1/SOD2/STK4/TP53",25
"BP","GO:0031670","cellular response to nutrient","21/992","71/17913",1.28201157481341e-10,1.13521635632333e-09,4.22564200874618e-10,"CDKN2B/FYN/HMOX1/HSF1/HSP90B1/KANK2/MDM2/MED1/NCOA1/P2RX7/PPARG/PTGS2/SFRP1/SNAI2/SRF/TAF1/TNC/TRIM24/USF1/VDR/XBP1",21
"BP","GO:1903008","organelle disassembly","22/992","78/17913",1.30522206537495e-10,1.15400731389858e-09,4.29558802324137e-10,"BECN1/BNIP3/CDK1/CTSK/CTTN/DENR/DNM1L/FBXW7/GSK3A/HAX1/HDAC6/HIF1A/HK2/HTRA2/KIF5B/MARK2/PARK7/TMEM173/TP53/TSC2/VCP/VDAC1",22
